listing_id,date
2437481,2015-07-19
2437481,2015-07-28
2437481,2015-08-19
2437481,2015-08-25
5029706,2015-02-23
5029706,2015-03-08
5029706,2015-03-11
5029706,2015-03-17
5029706,2015-03-22
5029706,2015-03-30
5029706,2015-03-31
5029706,2015-04-09
5029706,2015-04-10
5029706,2015-04-11
5029706,2015-04-12
5029706,2015-04-26
5029706,2015-04-27
5029706,2015-05-02
5029706,2015-05-04
5029706,2015-05-20
5029706,2015-05-24
5029706,2015-05-28
5029706,2015-05-31
5029706,2015-06-04
5029706,2015-06-08
5029706,2015-06-10
5029706,2015-06-12
5029706,2015-06-20
5029706,2015-06-22
5029706,2015-06-28
5029706,2015-07-02
5029706,2015-07-06
5029706,2015-07-12
5029706,2015-07-13
5029706,2015-07-17
5029706,2015-07-18
5029706,2015-07-19
5029706,2015-07-21
5029706,2015-07-25
5029706,2015-07-26
5029706,2015-07-31
5029706,2015-08-07
5029706,2015-08-14
5029706,2015-08-17
5029706,2015-08-22
898409,2013-10-23
898409,2013-10-29
898409,2013-11-08
898409,2013-11-13
898409,2013-11-19
898409,2013-12-01
898409,2014-02-06
898409,2014-02-13
898409,2014-02-22
898409,2014-02-26
898409,2014-03-16
898409,2014-03-19
898409,2014-03-23
898409,2014-03-27
898409,2014-03-31
898409,2014-04-06
898409,2014-04-18
898409,2014-04-21
898409,2014-04-29
898409,2014-05-07
898409,2014-06-08
898409,2014-07-16
898409,2014-07-22
898409,2014-08-06
898409,2014-08-13
898409,2014-09-30
898409,2014-10-05
898409,2014-10-14
898409,2014-10-19
898409,2014-10-26
898409,2014-11-03
898409,2014-12-14
898409,2014-12-26
898409,2015-01-03
898409,2015-02-03
898409,2015-02-07
898409,2015-02-11
898409,2015-02-19
898409,2015-02-28
898409,2015-03-18
898409,2015-03-30
898409,2015-04-13
898409,2015-04-20
898409,2015-04-28
898409,2015-05-10
898409,2015-05-13
898409,2015-05-19
898409,2015-05-30
898409,2015-06-08
898409,2015-06-20
898409,2015-06-28
898409,2015-07-05
898409,2015-07-07
898409,2015-07-11
898409,2015-07-15
898409,2015-07-19
898409,2015-07-24
898409,2015-07-26
898409,2015-07-31
898409,2015-08-17
3067602,2014-06-11
3067602,2014-06-28
3067602,2014-07-22
3067602,2014-08-07
3067602,2014-08-24
3067602,2014-11-19
3067602,2015-01-10
3067602,2015-06-11
3067602,2015-06-27
3067602,2015-06-30
3067602,2015-07-02
3067602,2015-07-25
3067602,2015-07-28
3067602,2015-08-03
3067602,2015-08-16
253085,2011-11-01
253085,2011-11-15
253085,2011-11-27
253085,2012-01-03
253085,2012-01-17
253085,2012-02-14
253085,2012-03-07
253085,2012-03-19
253085,2012-03-27
253085,2012-04-25
253085,2012-05-15
253085,2012-07-06
253085,2012-11-20
253085,2012-12-05
253085,2013-03-10
253085,2013-03-18
253085,2013-07-17
253085,2013-10-22
253085,2013-11-15
253085,2013-11-21
253085,2013-12-05
253085,2014-03-13
253085,2014-03-25
253085,2014-05-25
253085,2014-09-08
253085,2014-10-06
253085,2015-01-19
253085,2015-06-09
277071,2012-01-06
277071,2012-01-12
277071,2012-02-08
277071,2012-02-17
277071,2012-02-23
277071,2012-03-06
277071,2012-03-13
277071,2012-03-20
277071,2012-03-27
277071,2012-04-02
277071,2012-04-14
277071,2012-04-18
277071,2012-04-23
277071,2012-05-09
277071,2012-05-14
277071,2012-05-21
277071,2012-07-09
277071,2012-09-18
277071,2012-10-09
277071,2012-10-18
277071,2012-10-24
277071,2012-10-30
277071,2012-11-07
277071,2012-11-13
277071,2013-01-12
277071,2013-01-28
277071,2013-02-03
277071,2013-02-11
277071,2013-03-08
277071,2013-04-04
277071,2013-04-15
277071,2013-05-01
277071,2013-05-07
277071,2013-05-22
277071,2013-05-29
277071,2013-07-08
277071,2013-09-05
277071,2013-10-01
277071,2013-10-13
277071,2013-10-21
277071,2013-10-28
277071,2013-11-03
277071,2013-11-12
277071,2013-11-20
277071,2013-12-09
277071,2014-02-25
277071,2014-03-03
277071,2014-03-06
277071,2014-03-15
277071,2014-03-29
277071,2014-04-15
277071,2014-10-20
277071,2014-10-27
277071,2014-11-04
277071,2014-12-18
277071,2015-01-05
277071,2015-02-10
277071,2015-02-19
277071,2015-03-18
277071,2015-04-27
277071,2015-05-06
277071,2015-06-05
277071,2015-07-06
882473,2013-01-29
882473,2013-02-05
882473,2013-02-27
882473,2013-03-04
882473,2013-03-19
882473,2013-03-22
882473,2013-04-01
882473,2013-04-09
882473,2013-04-17
882473,2013-04-21
882473,2013-04-24
882473,2013-04-30
882473,2013-05-08
882473,2013-05-31
882473,2013-07-11
882473,2013-10-16
882473,2013-11-02
882473,2013-11-05
882473,2013-11-13
882473,2013-11-19
882473,2013-12-03
882473,2013-12-26
882473,2014-02-04
882473,2014-02-18
882473,2014-02-25
882473,2014-03-15
882473,2014-03-20
882473,2014-03-26
882473,2014-04-09
882473,2014-04-16
882473,2014-04-19
882473,2014-04-22
882473,2014-04-29
882473,2014-05-06
882473,2014-05-14
882473,2014-05-21
882473,2014-05-27
882473,2014-06-24
882473,2014-07-07
882473,2014-10-21
882473,2014-10-28
882473,2014-11-04
882473,2014-11-10
882473,2014-12-08
882473,2014-12-23
882473,2014-12-30
882473,2015-01-05
882473,2015-01-21
882473,2015-01-31
882473,2015-02-09
882473,2015-03-03
882473,2015-03-13
882473,2015-03-17
882473,2015-03-21
882473,2015-03-27
882473,2015-03-31
882473,2015-04-15
882473,2015-04-21
882473,2015-04-29
882473,2015-05-03
882473,2015-05-19
882473,2015-05-27
882473,2015-06-01
882473,2015-06-30
882473,2015-07-10
882473,2015-07-19
3022406,2014-06-02
3022406,2014-06-11
3022406,2014-06-20
3022406,2014-06-23
3022406,2014-06-27
3022406,2014-07-02
3022406,2014-07-07
3022406,2014-07-10
3022406,2014-07-17
3022406,2014-08-03
3022406,2014-08-06
3022406,2014-08-10
3022406,2014-08-12
3022406,2014-08-17
3022406,2014-08-20
3022406,2014-08-29
3022406,2014-09-01
3022406,2014-09-15
3022406,2014-09-20
3022406,2014-09-24
3022406,2014-10-12
3022406,2014-11-06
3022406,2014-11-30
3022406,2014-12-08
3022406,2014-12-15
3022406,2015-01-15
3022406,2015-02-18
3022406,2015-03-02
3022406,2015-04-26
3022406,2015-05-04
3022406,2015-05-12
3022406,2015-05-30
3022406,2015-06-24
3022406,2015-06-26
3022406,2015-07-13
3022406,2015-07-26
3022406,2015-08-15
2354502,2014-02-17
2354502,2014-03-24
2354502,2014-03-29
2354502,2014-04-08
2354502,2014-04-13
2354502,2014-05-04
2354502,2014-12-07
2354502,2014-12-27
2354502,2015-01-02
2354502,2015-03-02
2404717,2014-03-06
2404717,2014-03-13
2404717,2014-03-14
2404717,2014-03-17
2404717,2014-03-20
2404717,2014-03-24
2404717,2014-03-27
2404717,2014-03-29
2404717,2014-04-04
2404717,2014-04-13
2404717,2014-04-19
2404717,2014-04-25
2404717,2014-04-26
2404717,2014-05-01
2404717,2014-05-04
2404717,2014-05-21
2404717,2014-05-29
2404717,2014-06-02
2404717,2014-06-06
2404717,2014-06-09
2404717,2014-06-11
2404717,2014-06-13
2404717,2014-06-16
2404717,2014-06-23
2404717,2014-06-24
2404717,2014-06-27
2404717,2014-06-30
2404717,2014-07-01
2404717,2014-07-02
2404717,2014-07-05
2404717,2014-07-09
2404717,2014-07-15
2404717,2014-08-01
2404717,2014-08-06
2404717,2014-08-11
2404717,2014-08-27
2404717,2014-08-28
2404717,2014-08-29
2404717,2014-09-02
2404717,2014-09-07
2404717,2014-09-14
2404717,2014-09-20
2404717,2014-09-21
2404717,2014-09-27
2404717,2014-10-02
2404717,2014-10-16
2404717,2014-10-18
2404717,2014-10-27
2404717,2014-11-09
2404717,2014-11-12
2404717,2014-11-13
2404717,2014-11-18
2404717,2014-11-24
2404717,2014-11-30
2404717,2014-12-07
2404717,2014-12-14
2404717,2014-12-26
2404717,2014-12-27
2404717,2015-01-01
2404717,2015-01-04
2404717,2015-01-05
2404717,2015-01-10
2404717,2015-01-18
2404717,2015-01-19
2404717,2015-01-26
2404717,2015-01-27
2404717,2015-01-29
2404717,2015-01-31
2404717,2015-02-09
2404717,2015-02-15
2404717,2015-02-16
2404717,2015-02-20
2404717,2015-02-23
2404717,2015-03-01
2404717,2015-03-03
2404717,2015-03-06
2404717,2015-03-12
2404717,2015-03-19
2404717,2015-03-22
2404717,2015-03-23
2404717,2015-03-24
2404717,2015-04-01
2404717,2015-04-08
2404717,2015-04-17
2404717,2015-04-19
2404717,2015-04-24
2404717,2015-04-25
2404717,2015-04-30
2404717,2015-05-01
2404717,2015-05-03
2404717,2015-05-09
2404717,2015-05-11
2404717,2015-05-12
2404717,2015-05-24
2404717,2015-05-27
2404717,2015-05-31
2404717,2015-07-19
2404717,2015-08-09
2404717,2015-08-25
2404717,2015-08-29
2650569,2014-06-23
2650569,2014-07-07
2650569,2014-10-14
2650569,2014-11-04
2650569,2014-11-19
2650569,2014-12-01
2650569,2015-01-02
2650569,2015-01-04
2650569,2015-01-16
2650569,2015-02-19
2650569,2015-03-11
2650569,2015-03-18
2650569,2015-04-13
2650569,2015-05-26
2650569,2015-06-17
2520676,2014-03-17
2520676,2014-04-05
2520676,2014-04-15
2520676,2014-04-27
2520676,2014-04-29
2520676,2014-05-13
2520676,2014-05-20
2520676,2014-06-03
2520676,2014-06-09
2520676,2014-06-25
2520676,2014-06-30
2520676,2014-08-04
2520676,2014-08-11
2520676,2014-08-25
2520676,2014-09-21
2520676,2014-10-01
2520676,2014-10-06
2520676,2014-10-14
2520676,2014-10-19
2520676,2014-11-03
2520676,2014-11-06
2520676,2014-11-16
2520676,2014-11-29
2520676,2014-12-08
2520676,2014-12-26
2520676,2014-12-29
2520676,2015-01-11
2520676,2015-01-14
2520676,2015-01-19
2520676,2015-01-26
2520676,2015-02-02
2520676,2015-02-08
2520676,2015-02-23
2520676,2015-03-01
2520676,2015-03-08
2520676,2015-03-14
2520676,2015-03-20
2520676,2015-03-27
2520676,2015-04-05
2520676,2015-04-15
2520676,2015-04-22
2520676,2015-04-28
2520676,2015-05-05
2520676,2015-05-10
2520676,2015-05-12
2520676,2015-05-19
2520676,2015-05-21
2520676,2015-05-31
2520676,2015-06-04
2520676,2015-06-07
2520676,2015-06-13
2520676,2015-06-16
2520676,2015-06-21
2520676,2015-06-29
2520676,2015-07-03
2520676,2015-07-07
2520676,2015-07-12
2520676,2015-07-21
2520676,2015-07-26
2520676,2015-08-03
2520676,2015-08-16
7037040,2015-07-06
7037040,2015-08-11
7037040,2015-08-13
7037040,2015-08-22
7037040,2015-08-25
7037040,2015-08-29
5012520,2015-02-02
5012520,2015-03-03
5012520,2015-03-10
5012520,2015-03-15
5012520,2015-03-18
5012520,2015-03-25
5012520,2015-03-29
5012520,2015-04-02
5012520,2015-04-11
5012520,2015-04-20
5012520,2015-05-16
5012520,2015-05-21
5012520,2015-05-27
5012520,2015-06-14
5012520,2015-06-25
5012520,2015-07-06
5012520,2015-07-28
5012520,2015-08-04
5304690,2015-07-30
5304690,2015-08-28
2381246,2015-04-27
7022281,2015-07-07
7022281,2015-08-19
7022281,2015-08-24
6897509,2015-07-05
6897509,2015-07-20
6897509,2015-08-02
6897509,2015-08-23
7637552,2015-08-09
7637552,2015-08-22
6443927,2015-08-01
2166380,2014-01-21
2166380,2014-01-28
2166380,2014-02-03
2166380,2014-02-12
2166380,2014-02-18
2166380,2014-02-24
2166380,2014-03-03
2166380,2014-03-09
2166380,2014-03-13
2166380,2014-04-04
2166380,2014-04-08
2166380,2014-04-13
2166380,2014-04-15
2166380,2014-04-23
2166380,2014-05-06
2166380,2014-05-13
2166380,2014-05-21
2166380,2014-06-03
2166380,2014-06-10
2166380,2014-06-16
2166380,2014-06-23
2166380,2014-07-01
2166380,2014-07-08
2166380,2014-07-30
2166380,2014-08-05
2166380,2014-08-11
2166380,2014-08-26
2166380,2014-09-02
2166380,2014-09-07
2166380,2014-10-01
2166380,2014-10-05
2166380,2014-10-11
2166380,2014-10-19
2166380,2014-10-26
2166380,2014-11-06
2166380,2014-11-10
2166380,2014-11-17
2166380,2014-11-23
2166380,2014-12-01
2166380,2014-12-22
2166380,2014-12-27
2166380,2015-01-06
2166380,2015-01-12
2166380,2015-01-25
2166380,2015-02-04
2166380,2015-02-08
2166380,2015-02-15
2166380,2015-02-18
2166380,2015-02-24
2166380,2015-03-01
2166380,2015-03-04
2166380,2015-03-14
2166380,2015-03-16
2166380,2015-03-18
2166380,2015-04-03
2166380,2015-04-06
2166380,2015-05-10
2166380,2015-05-15
2166380,2015-05-17
2166380,2015-05-22
2166380,2015-05-24
2166380,2015-06-01
2166380,2015-06-08
2166380,2015-06-28
2166380,2015-07-06
2166380,2015-07-12
2166380,2015-07-18
2166380,2015-07-26
2166380,2015-08-09
2166380,2015-08-16
3778964,2014-11-04
3778964,2014-11-13
3778964,2014-11-17
3778964,2015-01-04
3778964,2015-02-11
3778964,2015-02-24
3778964,2015-03-05
3778964,2015-03-16
3778964,2015-03-24
3778964,2015-03-28
3778964,2015-04-01
3778964,2015-04-14
3778964,2015-04-21
3778964,2015-04-29
3778964,2015-05-06
3778964,2015-05-20
5309945,2015-02-24
5309945,2015-03-16
5309945,2015-03-19
5309945,2015-03-24
5309945,2015-04-05
5309945,2015-04-14
5309945,2015-04-18
5309945,2015-04-23
5309945,2015-04-26
5309945,2015-05-10
5309945,2015-05-19
5309945,2015-06-29
5309945,2015-07-07
5309945,2015-07-25
5309945,2015-08-23
4995209,2015-02-19
4995209,2015-03-15
4995209,2015-03-23
4995209,2015-04-13
4995209,2015-05-07
6107084,2015-05-26
6107084,2015-06-08
6107084,2015-07-06
6107084,2015-07-20
4118413,2015-02-16
4118413,2015-02-18
2514237,2014-03-31
2514237,2014-04-07
2514237,2014-04-15
2514237,2014-10-12
2976398,2014-07-08
2976398,2014-09-05
2976398,2014-10-27
2976398,2014-12-07
2976398,2014-12-14
2976398,2015-01-11
2976398,2015-02-01
2976398,2015-02-08
2976398,2015-03-15
2976398,2015-04-03
2976398,2015-04-06
2976398,2015-04-20
2976398,2015-07-20
2976398,2015-08-16
1033007,2013-04-29
1033007,2013-05-06
1033007,2013-05-21
1033007,2013-08-14
1033007,2013-10-08
1033007,2013-10-15
1033007,2013-10-21
1033007,2013-10-28
1033007,2013-11-07
1033007,2013-11-26
1033007,2013-12-02
1033007,2014-01-03
1033007,2014-01-22
1033007,2014-02-18
1033007,2014-02-24
1033007,2014-03-19
1033007,2014-04-01
1033007,2014-04-07
1033007,2014-05-05
1033007,2014-06-02
1033007,2014-09-21
1033007,2014-10-27
1033007,2014-11-08
1033007,2014-11-12
1033007,2014-11-17
1033007,2015-01-05
1033007,2015-02-19
1033007,2015-03-16
1033007,2015-03-22
1033007,2015-03-29
1033007,2015-03-30
1033007,2015-04-13
1033007,2015-05-04
1033007,2015-05-12
1033007,2015-05-30
1033007,2015-07-06
1033007,2015-07-13
5242418,2015-02-17
5242418,2015-02-21
5242418,2015-03-28
5242418,2015-04-05
5242418,2015-04-10
5242418,2015-04-20
5242418,2015-04-26
5242418,2015-05-04
5242418,2015-05-14
5242418,2015-05-18
5242418,2015-05-26
5242418,2015-06-08
5242418,2015-06-15
5242418,2015-06-19
5242418,2015-06-29
5242418,2015-07-05
5242418,2015-07-15
5242418,2015-07-19
5242418,2015-08-03
5242418,2015-08-10
5242418,2015-08-30
916934,2014-11-01
916934,2014-11-16
916934,2015-01-01
916934,2015-02-16
916934,2015-03-15
5280616,2015-03-14
5280616,2015-03-24
5280616,2015-04-14
5280616,2015-04-20
5280616,2015-04-28
5280616,2015-05-07
5280616,2015-07-06
7223553,2015-08-26
6056579,2015-05-12
6056579,2015-06-29
683132,2012-10-29
683132,2012-12-04
683132,2013-01-02
683132,2013-02-05
683132,2013-02-27
683132,2013-03-20
683132,2013-04-14
683132,2014-02-16
683132,2014-03-09
683132,2014-03-22
683132,2014-10-24
683132,2014-11-12
683132,2014-11-18
683132,2014-11-21
683132,2015-02-09
683132,2015-02-22
683132,2015-03-13
683132,2015-03-25
683132,2015-03-28
683132,2015-04-04
683132,2015-04-13
683132,2015-07-21
683132,2015-08-03
6865956,2015-06-30
6865956,2015-07-05
5125082,2015-06-20
2159266,2014-03-06
2159266,2014-03-13
2159266,2014-03-21
2159266,2014-03-24
2159266,2014-04-03
2159266,2014-04-15
2159266,2014-04-21
2159266,2014-04-25
2159266,2014-05-01
2159266,2014-05-05
2159266,2014-05-12
2159266,2014-05-27
2159266,2014-06-02
2159266,2014-06-14
2159266,2014-06-19
2159266,2014-06-23
2159266,2014-06-29
2159266,2014-07-14
2159266,2014-07-18
2159266,2014-07-22
2159266,2014-07-29
2159266,2014-08-09
2159266,2014-08-11
2159266,2014-08-19
2159266,2014-09-02
2159266,2014-09-23
2159266,2014-09-29
2159266,2014-10-06
2159266,2014-10-12
2159266,2014-10-28
2159266,2014-11-03
2159266,2014-11-09
2159266,2014-11-11
2159266,2014-11-18
2159266,2014-12-22
2159266,2014-12-30
2159266,2015-01-03
2159266,2015-01-13
2159266,2015-02-02
2159266,2015-02-19
2159266,2015-02-23
2159266,2015-03-02
2159266,2015-03-13
2159266,2015-03-16
2159266,2015-03-30
2159266,2015-04-09
2159266,2015-04-17
2159266,2015-04-21
2159266,2015-04-23
2159266,2015-04-29
2159266,2015-05-12
2159266,2015-05-18
2159266,2015-05-19
2159266,2015-05-20
2159266,2015-05-26
2159266,2015-06-03
2159266,2015-06-15
2159266,2015-06-29
2159266,2015-07-27
2159266,2015-08-03
2159266,2015-08-07
2159266,2015-08-10
2159266,2015-08-18
2159266,2015-08-22
2159266,2015-08-24
2159266,2015-08-30
5141687,2015-02-19
5141687,2015-03-15
5141687,2015-03-23
5141687,2015-05-22
899796,2013-02-05
899796,2013-02-11
899796,2013-02-18
899796,2014-04-04
899796,2014-04-09
899796,2014-05-07
899796,2014-07-06
899796,2014-11-02
899796,2014-12-02
899796,2015-01-05
899796,2015-01-31
899796,2015-02-18
899796,2015-03-13
899796,2015-04-11
899796,2015-04-14
899796,2015-04-25
899796,2015-04-29
899796,2015-05-04
899796,2015-05-07
899796,2015-05-12
899796,2015-05-17
899796,2015-05-22
2387100,2014-03-04
2387100,2014-04-30
2387100,2015-04-14
2387100,2015-04-28
2387100,2015-05-19
5271410,2015-05-04
5073961,2015-03-09
900285,2014-04-07
900285,2014-04-14
900285,2014-07-07
900285,2014-10-14
900285,2014-10-19
900285,2014-11-16
900285,2015-01-04
900285,2015-01-18
900285,2015-04-29
900285,2015-05-05
900285,2015-05-24
900285,2015-07-05
5126989,2015-02-20
5126989,2015-02-22
5126989,2015-03-03
5126989,2015-03-14
5126989,2015-03-19
5126989,2015-03-22
5126989,2015-04-05
5126989,2015-04-15
5126989,2015-04-20
5126989,2015-05-16
5126989,2015-05-21
5126989,2015-05-24
5126989,2015-05-27
5126989,2015-05-30
5126989,2015-06-07
5126989,2015-06-09
5126989,2015-06-12
5126989,2015-06-14
5126989,2015-06-18
5126989,2015-06-21
5126989,2015-06-27
5126989,2015-07-02
5126989,2015-07-09
5126989,2015-07-21
5126989,2015-07-25
5126989,2015-07-26
5126989,2015-07-29
5126989,2015-08-17
2150433,2014-03-06
2150433,2014-04-29
2150433,2014-12-31
2150433,2015-01-03
2150433,2015-08-03
705776,2012-10-17
705776,2012-10-22
705776,2012-11-25
705776,2013-01-09
705776,2013-01-15
705776,2013-01-21
705776,2013-02-12
705776,2013-02-20
705776,2013-02-26
705776,2013-03-17
705776,2013-03-19
705776,2013-03-23
705776,2013-04-14
705776,2013-04-16
705776,2013-05-07
705776,2013-05-13
705776,2013-11-19
705776,2014-01-01
705776,2014-01-19
705776,2014-01-20
705776,2014-02-14
705776,2014-02-26
705776,2014-03-14
705776,2014-04-01
705776,2014-04-15
705776,2014-04-22
705776,2014-05-19
705776,2014-11-12
705776,2014-11-26
705776,2014-12-21
705776,2015-03-21
705776,2015-03-27
705776,2015-04-24
705776,2015-05-19
4776212,2015-01-01
4776212,2015-02-06
4776212,2015-03-23
4776212,2015-04-04
4776212,2015-05-16
4776212,2015-05-17
4776212,2015-07-05
4776212,2015-07-19
4776212,2015-08-28
4776212,2015-08-30
6065881,2015-05-25
4938565,2015-04-29
4938565,2015-05-02
1116726,2013-05-07
1116726,2013-05-29
1116726,2013-06-14
1116726,2013-08-06
1116726,2013-09-23
1116726,2013-10-01
1116726,2013-10-08
1116726,2013-10-21
1116726,2013-10-30
1116726,2013-12-16
1116726,2013-12-30
1116726,2014-03-06
1116726,2014-03-12
1116726,2014-03-27
1116726,2014-04-02
1116726,2014-05-06
1116726,2014-05-11
1116726,2014-06-03
1116726,2014-06-16
1116726,2014-09-10
1116726,2014-09-23
1116726,2014-09-29
1116726,2014-11-06
1116726,2014-11-24
1116726,2015-01-02
1116726,2015-02-19
1116726,2015-02-23
1116726,2015-03-04
1116726,2015-03-16
1116726,2015-03-29
1116726,2015-04-06
1116726,2015-04-11
1116726,2015-04-13
1116726,2015-04-20
1116726,2015-05-02
1116726,2015-05-10
1116726,2015-05-21
1116726,2015-05-24
1116726,2015-05-29
1116726,2015-06-03
1116726,2015-06-10
1116726,2015-06-18
1116726,2015-06-30
1116726,2015-07-31
1116726,2015-08-11
1195637,2013-07-02
1195637,2013-07-09
1195637,2013-08-15
1195637,2013-09-03
1195637,2013-09-10
1195637,2013-09-16
1195637,2013-10-21
1195637,2013-11-12
1195637,2013-11-27
1195637,2013-12-08
1195637,2013-12-11
1195637,2013-12-17
1195637,2013-12-21
1195637,2014-01-12
1195637,2014-01-17
1195637,2014-01-21
1195637,2014-02-04
1195637,2014-02-12
1195637,2014-02-26
1195637,2014-03-17
1195637,2014-03-24
1195637,2014-04-05
1195637,2014-04-08
1195637,2014-04-19
1195637,2014-05-20
1195637,2014-05-28
1195637,2014-06-02
1195637,2014-07-11
1195637,2014-07-29
1195637,2014-08-05
1195637,2014-09-03
1195637,2014-09-08
1195637,2014-09-15
1195637,2014-09-20
1195637,2014-09-23
1195637,2014-11-06
1195637,2014-11-09
1195637,2014-11-16
1195637,2014-11-21
1195637,2014-11-26
1195637,2014-11-30
1195637,2014-12-07
1195637,2014-12-14
1195637,2015-01-01
1195637,2015-01-04
1195637,2015-01-19
1195637,2015-01-26
1195637,2015-02-02
1195637,2015-02-23
1195637,2015-03-03
1195637,2015-03-08
1195637,2015-03-17
1195637,2015-03-22
1195637,2015-04-28
1195637,2015-05-11
1195637,2015-05-25
1195637,2015-06-21
1195637,2015-06-30
1195637,2015-07-06
1195637,2015-08-02
1195637,2015-08-10
5103294,2015-02-26
5103294,2015-03-12
5103294,2015-03-15
5103294,2015-03-19
5103294,2015-03-21
5103294,2015-03-26
5103294,2015-03-30
5103294,2015-04-27
5103294,2015-05-05
5103294,2015-05-17
5103294,2015-05-19
5103294,2015-05-24
5103294,2015-06-15
5103294,2015-06-27
5103294,2015-06-28
6780514,2015-07-05
6780514,2015-07-12
6780514,2015-08-16
907002,2013-02-06
907002,2014-03-16
907002,2014-03-25
907002,2014-11-16
6363584,2015-06-22
6363584,2015-06-28
5631612,2015-04-20
7125067,2015-07-02
7125067,2015-07-21
7125067,2015-07-28
7125067,2015-08-02
7125067,2015-08-15
7125067,2015-08-18
1419885,2014-03-04
1419885,2014-03-07
1419885,2014-03-08
1419885,2014-03-11
1419885,2014-03-20
1419885,2014-03-23
1419885,2014-04-07
1419885,2014-04-15
1419885,2014-04-29
1419885,2014-05-02
1419885,2014-05-07
1419885,2014-06-23
1419885,2014-07-07
1419885,2014-10-13
1419885,2014-10-29
1419885,2014-11-03
1419885,2014-11-13
1419885,2014-11-21
1419885,2015-01-19
1419885,2015-02-09
1419885,2015-02-19
1419885,2015-02-21
1419885,2015-03-08
1419885,2015-03-17
1419885,2015-03-19
1419885,2015-03-20
1419885,2015-03-28
1419885,2015-03-31
1419885,2015-04-11
1419885,2015-04-15
1419885,2015-04-18
1419885,2015-04-22
1419885,2015-04-28
1419885,2015-05-05
1419885,2015-05-24
1419885,2015-05-25
1419885,2015-05-31
1419885,2015-06-05
1419885,2015-06-07
1419885,2015-06-14
1419885,2015-06-19
1419885,2015-07-06
1940106,2013-11-20
1940106,2013-12-01
1940106,2013-12-16
1940106,2013-12-28
1940106,2014-01-20
1940106,2014-02-06
1940106,2014-02-17
1940106,2014-02-19
1940106,2014-02-24
1940106,2014-03-02
1940106,2014-03-17
1940106,2014-04-05
1940106,2014-04-11
1940106,2014-04-12
1940106,2014-04-26
1940106,2014-05-02
1940106,2014-05-03
1940106,2014-05-11
1940106,2014-05-14
1940106,2014-05-19
1940106,2014-05-20
1940106,2014-05-23
