id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6801851,"Bright, stylish, lovely appartment",35605276,Martine,,Oostelijk Havengebied - Indische Buurt,52.362773679228084,4.937197925819669,Entire home/apt,100,1,2,2015-08-23,1.76,1,250
4773932,SMALLroom in light modern apartment,689016,Cindy,,Oostelijk Havengebied - Indische Buurt,52.36639817224372,4.938104450973533,Private room,40,3,9,2015-06-05,1.05,2,242
2923611,LARGE OPEN LOFT STYLE SPACE FITS 2.,4320278,Max,,Oostelijk Havengebied - Indische Buurt,52.36630873194307,4.950910438189117,Private room,119,1,49,2015-08-31,3.02,1,344
4844569,Sunny waterfront house in Amsterdam,6721061,Karen,,Oostelijk Havengebied - Indische Buurt,52.37358254086182,4.943934582633603,Entire home/apt,141,3,5,2015-08-22,1.09,1,79
998139,Trendy appt. with jacuzzi!,5136065,Darius,,Oostelijk Havengebied - Indische Buurt,52.366012836847204,4.9336924908593875,Entire home/apt,75,2,31,2015-06-28,1.25,1,326
3261562,Cosy house + garden in Amsterdam!,16493720,Luc,,Oostelijk Havengebied - Indische Buurt,52.3634219347346,4.935215044298139,Entire home/apt,99,2,11,2015-08-28,4.58,1,254
2870512,Bright design apartment in East!,481080,Hoi-Kee,,Oostelijk Havengebied - Indische Buurt,52.36436328712175,4.932400810250492,Entire home/apt,110,2,15,2015-08-16,0.95,1,249
555301,Spacious Houseboat Apart 75m2 Grand,2531171,Boat People,,Oostelijk Havengebied - Indische Buurt,52.376833673433886,4.942007042338434,Entire home/apt,110,7,1,2015-01-22,0.13,7,0
8051939,Apartment with roof terrace,39749427,Thomas,,Oostelijk Havengebied - Indische Buurt,52.36579069941748,4.933150826600812,Entire home/apt,120,4,0,,,1,0
8007027,"Nice, modern apartment in Amsterdam",42269210,Eva,,Oostelijk Havengebied - Indische Buurt,52.35913579650458,4.936625128267278,Entire home/apt,85,3,0,,,1,11
1923065,Amsterdam New Appartement & Garden,9809026,Sanne,,Oostelijk Havengebied - Indische Buurt,52.36216481678753,4.939465620939028,Entire home/apt,100,4,13,2015-08-05,0.64,1,326
6500964,Light spacious 2 bedroom apartment,13561756,Raïssa,,Oostelijk Havengebied - Indische Buurt,52.36270242426762,4.939975269930061,Entire home/apt,190,3,2,2015-06-22,0.68,1,78
737818,Apartment in the east of amsterdam!,3854460,Kim,,Oostelijk Havengebied - Indische Buurt,52.362996538787904,4.934759212575244,Entire home/apt,80,3,21,2015-08-27,0.65,1,255
6445448,Sunny royal house with garden,31004057,Iris,,Oostelijk Havengebied - Indische Buurt,52.36340430902827,4.942810336896885,Entire home/apt,100,1,1,2015-06-01,0.31,1,109
6112297,Cosy Apartment Amsterdam-east,306672,Brendan,,Oostelijk Havengebied - Indische Buurt,52.36295349606977,4.933391045997348,Entire home/apt,140,2,1,2015-07-05,0.48,1,35
1596649,Refurbished Freight Ship ProPatria ,8473834,Jeroen And Paula,,Oostelijk Havengebied - Indische Buurt,52.373610737577614,4.942110251372404,Private room,130,1,39,2015-08-24,1.63,1,333
7978136,Spacious appartment Amsterdam East,11942994,Maarten,,Oostelijk Havengebied - Indische Buurt,52.36672210949488,4.9355453966912375,Entire home/apt,95,4,0,,,1,283
6074149,Stylish and cosy appartment,27486705,Linda,,Oostelijk Havengebied - Indische Buurt,52.362501438846905,4.945166896612551,Entire home/apt,100,1,0,,,1,256
1776383,Light apartment in lovely area,3542621,Rogier,,Oostelijk Havengebied - Indische Buurt,52.364892710917395,4.93566988755605,Entire home/apt,80,2,13,2015-07-28,0.62,1,3
4963297,Beautiful & stylish  apartement ,5117324,Najah,,Oostelijk Havengebied - Indische Buurt,52.36339418215088,4.946066866137171,Entire home/apt,80,1,0,,,1,0
5957046,"Clean, spacious place & a balcony!",9836045,Tobias,,Oostelijk Havengebied - Indische Buurt,52.36031663996002,4.937022038139903,Entire home/apt,120,1,1,2015-05-08,0.25,1,330
312654,Spacious 2 floor app. + roofterrace,1358222,Linda & Bernie,,Oostelijk Havengebied - Indische Buurt,52.364509620349686,4.941742441920583,Entire home/apt,95,2,5,2013-04-29,0.12,1,236
3492709,Modern Appartement with Garden ,12723856,Kenan,,Oostelijk Havengebied - Indische Buurt,52.359896185380755,4.933719277322238,Entire home/apt,80,3,1,2014-08-14,0.08,1,239
1038403,OLD ARTY simple living in AMSTERDAM,2218063,Daphne,,Oostelijk Havengebied - Indische Buurt,52.360277079447805,4.942009273909238,Entire home/apt,99,4,2,2014-09-24,0.17,1,365
1167230,Lovely cosy apt in trendy Amsterdam,6391977,Jasper,,Oostelijk Havengebied - Indische Buurt,52.364044186131515,4.936772612039245,Entire home/apt,95,2,18,2015-08-01,0.68,1,344
3418103,2 person appartment @ Amsterdam,17233050,Ruth,,Oostelijk Havengebied - Indische Buurt,52.36364078666677,4.946866577035935,Entire home/apt,80,5,6,2015-07-13,0.46,1,353
3602463,Sunny Apartment 10minutes to center,8683165,Maria,,Oostelijk Havengebied - Indische Buurt,52.36501467946404,4.941152779013515,Entire home/apt,115,7,0,,,2,0
7813333,Cozy apartment in happening area,41131586,Tamar,,Oostelijk Havengebied - Indische Buurt,52.3641068401624,4.939141363423122,Entire home/apt,80,2,0,,,1,313
1762329,"Sunny Cosy place Center, Docklands",3559629,Gijs,,Oostelijk Havengebied - Indische Buurt,52.37025368544716,4.935729396818007,Entire home/apt,100,3,11,2015-07-20,0.66,1,7
7851291,Lovely apartment with garden!,41372515,Philip,,Oostelijk Havengebied - Indische Buurt,52.366031445945424,4.932329739947187,Entire home/apt,95,2,0,,,1,3
7069249,Nice apartment close to city center,35808224,Martijn,,Oostelijk Havengebied - Indische Buurt,52.37109625816436,4.93562925306088,Entire home/apt,125,3,0,,,1,1
6485623,1 bed in 6 person dormitory,33893261,Stayokay,,Oostelijk Havengebied - Indische Buurt,52.36484233662199,4.934948736993173,Shared room,999,1,0,,,1,78
2937740,Friendly Apartement with bikes,15001125,Pj,,Oostelijk Havengebied - Indische Buurt,52.376244824339565,4.92930350300797,Entire home/apt,75,1,16,2015-07-06,1.00,1,242
5942534,Boathouse East of Amsterdam for 4,517215,Beheer Mijn Huis,,Oostelijk Havengebied - Indische Buurt,52.37155216959852,4.9406796768539785,Entire home/apt,163,4,13,2015-09-02,2.83,15,319
4449764,Nice room in Eastern Docklands,22594722,Maike & Caspar,,Oostelijk Havengebied - Indische Buurt,52.373128179763754,4.951463034832194,Private room,69,1,83,2015-08-27,8.36,2,285
2536520,Amsterdam Java Island B&B,12988514,Ramon & Jody,,Oostelijk Havengebied - Indische Buurt,52.37699061899737,4.935961857890624,Entire home/apt,119,1,24,2014-12-29,1.43,1,242
4289342,Studio Oostelijk Havengebied,14278442,Ad,,Oostelijk Havengebied - Indische Buurt,52.370598495541785,4.945354792999075,Private room,98,2,19,2015-08-19,1.79,1,99
638555,Harbour View Houseboat Apartm,2531171,Boat People,,Oostelijk Havengebied - Indische Buurt,52.37697307731332,4.941492407202632,Entire home/apt,250,7,3,2014-04-19,0.11,7,138
52490,Amsterdam Aqua.,185836,Victor,,Oostelijk Havengebied - Indische Buurt,52.370045892661075,4.9386912362462985,Private room,88,3,29,2014-11-18,0.49,1,272
6282757,Traditional Sailing Houseboat,6192245,Mireille,,Oostelijk Havengebied - Indische Buurt,52.376683033279946,4.940426265239851,Entire home/apt,225,2,5,2015-08-23,4.55,1,146
7633752,Private room with breathtaking view,15568044,Alessio,,Oostelijk Havengebied - Indische Buurt,52.370627768142924,4.938359492389261,Private room,70,1,0,,,1,9
995124,classic sailing houseboat nice spot,4237150,Emile,,Oostelijk Havengebied - Indische Buurt,52.37677527978117,4.944710336887145,Entire home/apt,250,2,27,2015-08-22,0.92,1,345
1229823,Lifestyle & Beauty in Family House,1552059,Ruben And Gaby,,Oostelijk Havengebied - Indische Buurt,52.374923125696384,4.943539949554876,Entire home/apt,145,2,8,2015-07-27,0.42,2,46
818079,Authentic houseboat with comfort,4296919,Otto,,Oostelijk Havengebied - Indische Buurt,52.37269267937735,4.944336140281861,Entire home/apt,90,2,110,2015-08-18,3.38,1,139
5445329,LUXURY 3 BEDROOM APT. (+ PARKING),9657010,Martin,,Oostelijk Havengebied - Indische Buurt,52.380404295684635,4.9255242241094646,Entire home/apt,299,2,6,2015-06-07,1.19,1,0
3872645,Room for max 4 persons,20004778,Saab,,Oostelijk Havengebied - Indische Buurt,52.37649735587122,4.936625842502954,Private room,100,1,3,2015-06-02,0.47,3,354
6622929,Spectaculair view during Sail,34663487,Marjon,,Oostelijk Havengebied - Indische Buurt,52.37367749540283,4.93404040663015,Entire home/apt,195,1,0,,,1,68
3270274,Spacious apartment close to center,11651489,Lisa,,Oostelijk Havengebied - Indische Buurt,52.36199274839866,4.943051154366439,Private room,89,2,25,2015-08-18,1.69,1,35
462809,Studio with harbour view and parkin,2299713,Janny,,Oostelijk Havengebied - Indische Buurt,52.374589341306944,4.943733512896456,Entire home/apt,65,3,38,2015-08-18,0.99,2,269
7321610,Nice spacious Shared appartment,11809264,Andrey,,Oostelijk Havengebied - Indische Buurt,52.363506301619246,4.938165848333181,Private room,55,1,6,2015-08-19,4.29,1,242
5028980,Nice apartment close to the center,12049498,Anne,,Oostelijk Havengebied - Indische Buurt,52.36115385141268,4.940898335424669,Private room,42,2,14,2015-08-11,2.32,4,339
7382702,Appartment with large balcony,17809806,Tom,,Oostelijk Havengebied - Indische Buurt,52.35921245347533,4.941146820405729,Private room,95,3,0,,,2,333
1911182,Comfortable room - central + WIFI,7679262,Marijke,,Oostelijk Havengebied - Indische Buurt,52.36187494344805,4.9337403411643885,Private room,70,1,90,2015-08-30,5.17,2,301
5780159,"Comfy room in quiet, spacious house",29987963,Wilfred,,Oostelijk Havengebied - Indische Buurt,52.365920929640296,4.9432034127393605,Private room,89,1,4,2015-06-17,0.76,2,359
6533278,Roomy apt. in lively neighbourhood,6198842,Emiel,,Oostelijk Havengebied - Indische Buurt,52.36611140216947,4.944499166003279,Entire home/apt,80,4,2,2015-08-14,2,1,75
4137425,Design Houseboat Amsterdam central,3897878,Elly,,Centrum-Oost,52.36309429948125,4.8986166805836255,Entire home/apt,125,2,23,2015-08-13,2.17,1,329
7714232,Brandnew sunny apartment Amsterdam,21449889,Nick Alexander,,Oostelijk Havengebied - Indische Buurt,52.36733835831781,4.944537752457022,Entire home/apt,114,2,1,2015-08-16,1,1,5
4169270,Private apartment near city centre,6467303,Sim,,Oostelijk Havengebied - Indische Buurt,52.360177885976974,4.934637293612226,Entire home/apt,130,2,6,2015-08-07,0.52,1,331
736426,Clean and romantic apartment in Ams,791483,Mendy,,Oostelijk Havengebied - Indische Buurt,52.36494977693988,4.940301627388449,Entire home/apt,133,4,52,2015-06-01,1.49,1,147
6088524,Ground flour appt! + Sunny garden!,31318146,Daisy,,Oostelijk Havengebied - Indische Buurt,52.36494899313824,4.94333700856479,Entire home/apt,110,2,5,2015-08-02,1.20,1,278
2700366,Best value apartment in vibrant nbh,1849726,Sarin,,Oostelijk Havengebied - Indische Buurt,52.3636508992791,4.9377568255070425,Entire home/apt,90,3,18,2015-08-24,1.08,1,52
5300166,Private cottage at waterfront,27453842,Jannekee,,Oostelijk Havengebied - Indische Buurt,52.381087551449184,4.953395748703538,Entire home/apt,110,3,24,2015-08-24,4.00,1,329
4578920,Cozy stay in lovely Amsterdam east!,4979621,Jorrit&Dirk,,Oostelijk Havengebied - Indische Buurt,52.363807888277734,4.93649678605717,Entire home/apt,110,2,9,2015-07-27,1.96,81,4
7796621,Nice apartment near trainstation,28690931,Karl.,,Oostelijk Havengebied - Indische Buurt,52.362978904268864,4.934199227789713,Entire home/apt,109,3,0,,,1,5
1495928,Spacious apartment in Amsterdam,692831,Angela,,Oostelijk Havengebied - Indische Buurt,52.36133313051874,4.937118019324436,Entire home/apt,150,4,6,2015-07-07,0.26,1,249
261642,Amazing light & spacious love nest!,1372632,Milo And Maria,,Oostelijk Havengebied - Indische Buurt,52.363299528702925,4.9332305233944025,Entire home/apt,99,2,41,2015-08-02,0.92,2,0
3744024,Private Nice Room 2  Center,17885095,Malagueta,,Oostelijk Havengebied - Indische Buurt,52.35939837707567,4.943839906617021,Private room,36,2,41,2015-08-31,3.28,2,70
3823815,Great apartment in East Amsterdam,4979621,Jorrit&Dirk,,Oostelijk Havengebied - Indische Buurt,52.361502050454135,4.934403428240876,Entire home/apt,105,2,6,2015-05-25,1.13,81,0
7862192,Fully equiped appartment,41439248,Marieke,,Oostelijk Havengebied - Indische Buurt,52.363816093889014,4.936668430799965,Entire home/apt,85,7,0,,,1,4
6892880,Lovely apt w jacuzzi in hip area!,7175106,Karin,,Oostelijk Havengebied - Indische Buurt,52.36380264414984,4.932609376517377,Entire home/apt,79,1,4,2015-09-01,2.93,1,17
3921216,Nice and bright apartment in East,7594884,Duco,,Oostelijk Havengebied - Indische Buurt,52.36044233440352,4.934775642213171,Entire home/apt,73,4,5,2015-05-26,0.50,11,4
1973390,Stay for two in Amsterdam,10188899,Kim,,Oostelijk Havengebied - Indische Buurt,52.36330521992762,4.936717245622216,Entire home/apt,78,2,3,2015-08-02,0.36,1,250
5675584,Bright Luxury Loft 5 Star Apartment,29428556,Remco,,Oostelijk Havengebied - Indische Buurt,52.37732779580519,4.925959196822425,Entire home/apt,150,3,10,2015-08-24,1.97,1,240
4774677,Modern cozy apartment in Javastraat,5299087,Nick,,Oostelijk Havengebied - Indische Buurt,52.36351577636433,4.932992400943808,Entire home/apt,112,3,6,2015-08-30,0.74,1,243
6139102,"QUIET,  CLEAN AND CLOSE TO CENTRE",5006429,Aalt,,Oostelijk Havengebied - Indische Buurt,52.36250575398034,4.944597265916597,Entire home/apt,100,1,1,2015-09-03,1,1,198
2275974,Cozy spacious 70m2 fully furnished,195580,Jakob,,Oostelijk Havengebied - Indische Buurt,52.362666374917275,4.9461851351429855,Entire home/apt,70,2,5,2015-03-31,0.28,1,7
2545716,Modern house with garage & terrace,12691807,,,Oostelijk Havengebied - Indische Buurt,52.37415125602535,4.946827015346613,Entire home/apt,200,5,4,2015-01-03,0.29,1,245
6193177,Sunny spacious rooftop apartment,1679484,Eva,,Oostelijk Havengebied - Indische Buurt,52.3648027330043,4.932819848768312,Entire home/apt,95,1,3,2015-05-27,0.83,1,245
741990,Modern house with canalview & wifi!,3822467,Christa,,Oostelijk Havengebied - Indische Buurt,52.3736408524863,4.934498587371184,Entire home/apt,145,1,35,2015-08-25,1.07,1,244
6792872,Cosy & colorful apartment w balcony,16031644,Stephan,,Oostelijk Havengebied - Indische Buurt,52.362133223246346,4.936090568306267,Entire home/apt,130,1,2,2015-06-30,0.90,1,306
6541993,Charming place with sunny garden,34213711,Jaap,,Oostelijk Havengebied - Indische Buurt,52.3655681699158,4.935207611847141,Entire home/apt,95,2,3,2015-08-03,1.73,1,75
1561264,Camp on a Lake.,8307907,Jp,,Oostelijk Havengebied - Indische Buurt,52.36275627283962,4.951517161055911,Private room,75,1,44,2015-08-24,2.63,1,170
7525061,Large modern apartm 5mi from Ams CS,13709668,Petra,,Oostelijk Havengebied - Indische Buurt,52.37633335586142,4.930729932433447,Entire home/apt,159,2,1,2015-08-17,1,1,330
1331954,Appt.ment at park 10min from centre,7223904,Marc,,Oostelijk Havengebied - Indische Buurt,52.3593675091424,4.943298075349164,Entire home/apt,125,2,10,2015-07-07,0.39,1,248
3244143,Nice apartment in Oost with garden!,9121320,Carry,,Oostelijk Havengebied - Indische Buurt,52.36549365286321,4.941631426386456,Entire home/apt,80,3,17,2015-08-29,1.15,1,0
578386,Sunny Entire Houseboat IDEAAL II,2531171,Boat People,,Oostelijk Havengebied - Indische Buurt,52.376555963359664,4.9409349809809395,Entire home/apt,200,7,22,2015-08-09,1.28,7,0
8122168,"AMSTERDAM CENTER, view on water",42890972,Perla,,Oostelijk Havengebied - Indische Buurt,52.37070655674505,4.941384540820751,Entire home/apt,120,1,0,,,1,88
3725271,Nice room in east side,3886333,Sheila,,Oostelijk Havengebied - Indische Buurt,52.36873539479369,4.937704264114172,Private room,50,2,18,2015-08-01,1.37,1,87
823851,Luxury appartment with roofgarden,4293157,Matthijs,,Oostelijk Havengebied - Indische Buurt,52.365435779245985,4.934922567551305,Entire home/apt,85,4,0,,,1,245
1338064,"Room in modern, bright apartment",2968287,Christopher,,Oostelijk Havengebied - Indische Buurt,52.358994170605186,4.93687310248392,Private room,55,3,4,2015-08-27,4,1,323
2009807, private room in shared appartment,8830237,Lennart,,Oostelijk Havengebied - Indische Buurt,52.36300896484577,4.9330260578986245,Private room,35,10,30,2014-10-30,1.42,2,313
4543466,Explore this local area in A'dam!,4979621,Jorrit&Dirk,,Oostelijk Havengebied - Indische Buurt,52.36039354067642,4.945130459192756,Entire home/apt,125,3,10,2015-08-12,1.22,81,0
6963989,Beautiful design appartment!,8874391,Amanda,,Oostelijk Havengebied - Indische Buurt,52.36583005011968,4.943273819512602,Entire home/apt,95,2,2,2015-08-25,2,1,357
5439801,Canal House Modern Style ,28217193,Marcella & Pieter,,Oostelijk Havengebied - Indische Buurt,52.376592372633866,4.9323824032224515,Entire home/apt,100,3,15,2015-08-31,3.15,1,339
6218602,Spacious double floor apartment,25745744,Jolanda,,Oostelijk Havengebied - Indische Buurt,52.36527623449556,4.932861399557263,Entire home/apt,140,3,2,2015-05-19,0.52,44,245
2336764,Modern and spacious appartment! ,11010221,Frank,,Oostelijk Havengebied - Indische Buurt,52.35941419071219,4.9446210407286,Entire home/apt,127,1,6,2014-09-22,0.34,2,222
1791234,New modern apartment with balcony!,9398246,Nienke,,Oostelijk Havengebied - Indische Buurt,52.359935069544605,4.9360280973880535,Entire home/apt,92,2,30,2015-07-13,1.47,1,32
6422913,Sunny appartement near the IJ,1938660,,,Oostelijk Havengebied - Indische Buurt,52.37134192644972,4.935641625723503,Entire home/apt,175,1,0,,,1,292
1189966,Spacious apt in dazzling Amsterdam,1817958,Nadia,,Oostelijk Havengebied - Indische Buurt,52.362004520696324,4.934578167527812,Entire home/apt,125,2,10,2015-08-02,0.76,1,117
6468947,Apartment in front of the water,24548901,Aris,,Oostelijk Havengebied - Indische Buurt,52.37594328177111,4.945117126437669,Entire home/apt,90,3,3,2015-08-24,0.94,1,86
4761760,Beautiful water-side apartment,24569854,"Maarten, Linde, Melle En Ilja",,Oostelijk Havengebied - Indische Buurt,52.370900895286894,4.941489044051592,Entire home/apt,225,1,0,,,1,237
6230919,Sky look from 12th floor...!,32326902,Frank & Matt,,Oostelijk Havengebied - Indische Buurt,52.37819773496328,4.940823326820992,Private room,85,2,12,2015-09-01,3.96,1,334
2255109,Classic houseboat on prime location,11516083,R,,Oostelijk Havengebied - Indische Buurt,52.372046969239186,4.95156216082994,Entire home/apt,99,3,9,2014-10-21,0.54,1,243
6936250,"Bright, central, authentic, cosy!",30591404,Eric,,Oostelijk Havengebied - Indische Buurt,52.36597558585532,4.940233422045632,Entire home/apt,139,1,6,2015-08-03,2.69,1,257
6859068,Cozy & spacious city appartment,9990672,Masha & Flo,,Oostelijk Havengebied - Indische Buurt,52.361713803618564,4.9363673802682415,Entire home/apt,90,1,0,,,1,53
513743,Luxury 200m2 Private HV Houseboat,2531171,Boat People,,Oostelijk Havengebied - Indische Buurt,52.37593322453691,4.939804160101205,Entire home/apt,350,7,13,2015-08-01,0.34,7,145
7022942,Modern house under architecture,36812002,Caj,,Oostelijk Havengebied - Indische Buurt,52.37477862965836,4.943583138580783,Entire home/apt,140,2,2,2015-07-19,1.15,1,43
7570081,Ruim appartement met tuin,39689218,Richard,,Oostelijk Havengebied - Indische Buurt,52.36393471860174,4.943078310888885,Entire home/apt,90,1,1,2015-08-22,1,1,237
862597,Apartment in Amsterdam (Eastside),4521818,Nils,,Oostelijk Havengebied - Indische Buurt,52.36430339609638,4.940494085877029,Entire home/apt,115,3,70,2015-08-24,2.49,1,64
7853970,Private Room - 15 min from center,4473268,Emmanuel,,Oostelijk Havengebied - Indische Buurt,52.3638666358202,4.943924185066834,Private room,60,2,1,2015-08-24,1,1,3
1184777,Nice apartment near the city centre,6480197,Dennis,,Oostelijk Havengebied - Indische Buurt,52.36140998715469,4.938220261117287,Entire home/apt,121,3,31,2015-08-05,1.13,1,312
1005603,Comfortable Docklands studio,5530596,Jan-Maarten,,Oostelijk Havengebied - Indische Buurt,52.37430817107631,4.942587869279482,Private room,80,2,15,2015-06-10,0.51,1,220
7406371,Modern apartment with a great view,1477288,Ice,,Oostelijk Havengebied - Indische Buurt,52.37577499803437,4.930095984722751,Entire home/apt,99,3,3,2015-08-24,2.73,1,3
7645716,Private room with kitchen,39161893,Dennis,,Oostelijk Havengebied - Indische Buurt,52.36503740214897,4.940210044497495,Private room,60,2,0,,,1,215
2097981,Spacious and Light Apartment ,2362878,Jouk,,Oostelijk Havengebied - Indische Buurt,52.37609923308296,4.943986041511081,Entire home/apt,60,2,11,2015-04-23,0.94,1,31
5943745,Spacious & Sunny app + rooftop,4593452,Evelien,,Oostelijk Havengebied - Indische Buurt,52.36386458067589,4.934588465849196,Entire home/apt,100,1,1,2015-08-19,1,1,299
1390050,Cool penthouse - Awesome view!,5297920,Ci,,Oostelijk Havengebied - Indische Buurt,52.37684978850515,4.920502864321368,Entire home/apt,145,3,8,2015-05-03,0.52,1,355
5003552,Cozy room in Amsterdam,3241922,Kadri,,Oostelijk Havengebied - Indische Buurt,52.364011707222645,4.936167562547397,Private room,60,3,1,2015-03-08,0.17,1,212
4601431,Luxurious sailing ship anno 1881 ,23847808,Peter,,Oostelijk Havengebied - Indische Buurt,52.37777074153404,4.93137833698443,Private room,90,1,0,,,1,243
2438820,Cosy crib in Amsterdam,6037528,Edite,,Oostelijk Havengebied - Indische Buurt,52.35875753124335,4.9398578580685895,Entire home/apt,145,2,5,2015-08-09,1.49,1,242
6793980,Amazing place Amsterdam,35563623,Ario,,Oostelijk Havengebied - Indische Buurt,52.38003597520149,4.9226207580641,Entire home/apt,179,2,11,2015-08-31,4.52,1,353
6997536,Center studio with a balcony for 2,36688485,Lifu,,Centrum-Oost,52.36937103419435,4.9137336944815395,Entire home/apt,130,3,8,2015-08-29,4.00,1,142
3258033,Private room in East Amsterdam,5664725,Per,,Oostelijk Havengebied - Indische Buurt,52.364750068049695,4.935837943797886,Private room,49,3,39,2015-08-11,2.71,1,5
6816828,Very beautiful room in the centre,2814474,Valerie,,Oostelijk Havengebied - Indische Buurt,52.373316534123504,4.936135389927081,Private room,90,1,0,,,1,56
1835186,"Charming Private Room, own bathroom",9595076,Andrea,,Oostelijk Havengebied - Indische Buurt,52.36311677135558,4.940057974859366,Private room,44,2,57,2015-08-31,3.13,1,40
1410121,Comfortable Groundfloor Appartment,6268932,Sinne,,Oostelijk Havengebied - Indische Buurt,52.362218068832604,4.932584221136505,Entire home/apt,95,2,23,2015-08-23,0.91,1,244
7242836,Spacious apartment,28576751,Nadine,,Oostelijk Havengebied - Indische Buurt,52.364722755293265,4.9377773445071425,Entire home/apt,100,1,5,2015-08-10,2.83,1,38
2763589,rustige kamer in prachtige wijk ,3455344,Erwin,,Oostelijk Havengebied - Indische Buurt,52.37194815053173,4.942505724715365,Private room,39,1,40,2015-08-23,2.39,1,351
7124753,East Side Apartment Near Center,37319272,Boudewijn,,Oostelijk Havengebied - Indische Buurt,52.36578770872309,4.938270809799546,Entire home/apt,100,2,2,2015-08-12,2,1,39
2013008,Beautiful designed spacious apt.,10356267,,,Oostelijk Havengebied - Indische Buurt,52.36687297043431,4.943263182695058,Entire home/apt,125,3,15,2015-07-01,0.74,1,131
4601695,Lovely waterfront maisonette ,1455158,Raul,,Oostelijk Havengebied - Indische Buurt,52.369436945129436,4.9407947221979045,Entire home/apt,120,1,1,2015-04-19,0.22,1,0
7898257,"Bright, charming 3-room apartment",41643553,Lorraine,,Oostelijk Havengebied - Indische Buurt,52.35955399505993,4.943058584481206,Entire home/apt,100,2,0,,,1,1
5712846,Home with a view,4598969,Riki,,Oostelijk Havengebied - Indische Buurt,52.371563455677205,4.934515789290216,Entire home/apt,125,2,8,2015-08-22,2.05,1,179
2370505,Clean & Cozy apartment Amsterdam,11502845,Carolien,,Oostelijk Havengebied - Indische Buurt,52.36256673189,4.933061496057759,Entire home/apt,89,4,40,2015-08-13,2.21,1,292
4363791,Cozy apartment with roof terrace,22651046,Pascal,,Oostelijk Havengebied - Indische Buurt,52.36518246938519,4.933996411641776,Entire home/apt,90,2,8,2015-08-31,0.77,1,16
2340752,Very Nice Big App.@Amsterdam!!,10526642,Wieger Wobbe,,Oostelijk Havengebied - Indische Buurt,52.365574594147404,4.940296663715793,Entire home/apt,69,1,4,2015-02-24,0.24,1,166
6428220,BIG & QUIET Houseboat close/centre,25164908,Laura,,Oostelijk Havengebied - Indische Buurt,52.36696145980884,4.93496589524869,Entire home/apt,179,3,3,2015-08-12,2.20,5,360
4265569,Light room close to city center,22142348,Walenkamp,,Oostelijk Havengebied - Indische Buurt,52.36818085602764,4.942624457016366,Private room,60,2,17,2015-07-22,1.59,1,26
3708530,APP IN ART RESIDENCE 10 min Center,18911474,Stefanie,,Oostelijk Havengebied - Indische Buurt,52.37487840479433,4.932492466898437,Entire home/apt,132,2,27,2015-08-22,2.28,1,327
7542402,Brand new bright appartment rooftop,3266226,Celina,,Oostelijk Havengebied - Indische Buurt,52.3631033430244,4.9337710175906,Entire home/apt,125,1,7,2015-08-30,6.56,1,253
5866779,90m2 apartment near Central Station,26396007,Jeroen,,Oostelijk Havengebied - Indische Buurt,52.37792943104468,4.921503920378479,Entire home/apt,150,1,16,2015-08-24,3.33,1,27
6554924,"Specious house, nearby centre",25483809,Simone,,Oostelijk Havengebied - Indische Buurt,52.37362397981789,4.935762263797587,Entire home/apt,275,2,3,2015-07-22,1.70,1,74
6174896,Luxury home with spa in canal house,19554572,Marcel,,Oostelijk Havengebied - Indische Buurt,52.37201061389856,4.950893846433896,Entire home/apt,225,2,13,2015-08-30,3.15,1,359
595678,Spacious sunny duplex with terrace,2940474,Mila & João,,Oostelijk Havengebied - Indische Buurt,52.3632170074489,4.940648911613706,Entire home/apt,120,5,9,2015-08-04,0.26,1,219
7263805,Perfect for 3/4 persons + a garden,5679882,Maya,,Oostelijk Havengebied - Indische Buurt,52.36492858329031,4.934137932401353,Entire home/apt,139,2,10,2015-08-29,5.56,1,340
2359529,Cozy 2BD close to the city center,12049498,Anne,,Oostelijk Havengebied - Indische Buurt,52.362960603218156,4.93903343825238,Private room,50,2,24,2015-08-07,1.28,4,363
7739197,Sunny apartment with splendid view,9693599,Claudia,,Oostelijk Havengebied - Indische Buurt,52.37645306205617,4.945853722260972,Entire home/apt,95,2,0,,,1,333
661333,A264 B&B on authentic houseboat inc,3327797,Myra,,Oostelijk Havengebied - Indische Buurt,52.37090971130887,4.950049465686333,Entire home/apt,125,2,3,2014-06-30,0.11,47,312
342312,"Cosy apartment 50m2, 10min from Dam",1737154,Tim,,Oostelijk Havengebied - Indische Buurt,52.36564361927486,4.938438650346449,Entire home/apt,75,6,8,2015-07-24,0.20,1,58
7996860,Romantic appt. with children bed,3928921,Rob,,Oostelijk Havengebied - Indische Buurt,52.36541348921055,4.933414161020689,Entire home/apt,115,4,0,,,1,3
3872631,Rooms for max 8 persons,20004778,Saab,,Oostelijk Havengebied - Indische Buurt,52.37726012148238,4.936640116013349,Shared room,180,2,0,,,3,350
1775482,Easy East Amsterdam + 2 bikes,9322038,Marc,,Oostelijk Havengebied - Indische Buurt,52.36362086106704,4.943104935466303,Entire home/apt,149,1,1,2015-07-31,0.86,1,59
7210443,Two bedrooms + shared shower and wc,5924599,Milena,,Oostelijk Havengebied - Indische Buurt,52.37307351729194,4.938680578050797,Private room,200,3,0,,,3,53
