listing_id,date
915700,2014-01-21
915700,2015-01-27
1302307,2013-08-06
1302307,2013-09-03
1302307,2013-10-08
1302307,2013-10-15
1302307,2013-10-20
1302307,2013-11-15
1302307,2013-11-23
1302307,2014-02-17
1302307,2014-03-07
1302307,2014-03-16
1302307,2014-05-12
1302307,2014-05-26
1302307,2014-06-14
1302307,2014-10-26
1302307,2014-11-21
1302307,2014-11-26
1302307,2014-12-07
1302307,2015-02-17
1302307,2015-08-04
6188149,2015-07-31
4619621,2014-12-01
4619621,2014-12-07
4619621,2014-12-10
4619621,2014-12-14
4619621,2014-12-16
4619621,2014-12-26
4619621,2015-01-05
4619621,2015-01-10
4619621,2015-01-22
4619621,2015-01-27
4619621,2015-01-31
4619621,2015-02-03
4619621,2015-02-09
4619621,2015-02-15
4619621,2015-02-22
4619621,2015-02-26
4619621,2015-03-02
4619621,2015-03-12
4619621,2015-03-17
4619621,2015-03-19
4619621,2015-03-23
4619621,2015-03-31
4619621,2015-04-08
4619621,2015-04-13
4619621,2015-04-26
4619621,2015-05-04
4619621,2015-05-11
4619621,2015-05-19
4619621,2015-05-23
4619621,2015-05-25
4619621,2015-06-10
4619621,2015-06-16
4619621,2015-06-18
4619621,2015-06-25
4619621,2015-06-29
4619621,2015-07-05
4619621,2015-07-08
4619621,2015-07-10
4619621,2015-07-13
4619621,2015-07-17
4619621,2015-07-20
4619621,2015-07-28
4619621,2015-08-02
4619621,2015-08-07
4619621,2015-08-14
4619621,2015-08-17
4619621,2015-08-25
4619621,2015-09-21
1090823,2014-08-13
5118872,2015-08-28
5118872,2015-09-21
5118872,2015-09-25
2172440,2014-12-08
2172440,2014-12-11
2172440,2014-12-14
2172440,2015-01-02
2172440,2015-01-03
2172440,2015-01-09
2172440,2015-01-10
2172440,2015-01-12
2172440,2015-01-15
2172440,2015-01-18
2172440,2015-01-27
2172440,2015-02-07
2172440,2015-02-09
2172440,2015-02-11
2172440,2015-02-15
2172440,2015-02-19
2172440,2015-02-20
2172440,2015-02-27
2172440,2015-02-28
2172440,2015-03-02
2172440,2015-03-07
2172440,2015-03-09
2172440,2015-03-12
2172440,2015-03-16
2172440,2015-03-29
2172440,2015-03-30
2172440,2015-04-02
2172440,2015-04-06
2172440,2015-04-08
2172440,2015-04-09
2172440,2015-04-12
2172440,2015-05-13
2172440,2015-05-18
2172440,2015-05-21
2172440,2015-05-24
2172440,2015-06-01
2172440,2015-06-03
2172440,2015-06-10
2172440,2015-06-22
2172440,2015-07-01
2172440,2015-07-06
2172440,2015-07-10
2172440,2015-07-16
2172440,2015-07-19
2172440,2015-07-21
2172440,2015-07-27
2172440,2015-08-03
2172440,2015-08-16
2172440,2015-08-25
2172440,2015-09-06
2172440,2015-09-10
2172440,2015-09-13
2172440,2015-09-21
2172440,2015-09-21
2172440,2015-09-25
2172440,2015-09-28
5071029,2015-01-28
5071029,2015-02-03
5071029,2015-02-14
5071029,2015-02-25
5071029,2015-02-26
5071029,2015-03-01
5071029,2015-03-07
5071029,2015-03-16
5071029,2015-03-22
5071029,2015-03-24
5071029,2015-04-02
5071029,2015-04-14
5071029,2015-04-22
5071029,2015-04-27
5071029,2015-07-02
5071029,2015-08-12
4487451,2014-11-17
4487451,2014-11-22
4487451,2014-11-25
4487451,2014-12-05
4487451,2014-12-14
4487451,2014-12-20
4487451,2014-12-28
4487451,2014-12-30
4487451,2015-01-03
4487451,2015-02-02
4487451,2015-02-06
4487451,2015-02-10
4487451,2015-02-14
4487451,2015-02-17
4487451,2015-02-27
4487451,2015-03-03
4487451,2015-03-06
4487451,2015-03-09
4487451,2015-03-17
4487451,2015-03-20
4487451,2015-03-24
4487451,2015-04-05
4487451,2015-04-11
4487451,2015-04-20
4487451,2015-05-05
4487451,2015-05-11
4487451,2015-05-25
4487451,2015-06-01
4487451,2015-06-09
4487451,2015-06-13
4487451,2015-06-21
4487451,2015-06-27
4487451,2015-07-01
4487451,2015-07-13
4487451,2015-07-21
4487451,2015-08-12
4487451,2015-08-25
4487451,2015-09-01
4487451,2015-09-10
4487451,2015-09-21
4487451,2015-09-26
4893389,2015-02-01
4893389,2015-04-10
4893389,2015-05-03
4893389,2015-07-18
4893389,2015-08-10
4893389,2015-09-03
2034110,2014-12-24
2034110,2015-01-05
4804815,2015-01-20
4804815,2015-01-25
4804815,2015-02-09
4804815,2015-03-22
4804815,2015-04-20
4804815,2015-05-02
4804815,2015-05-26
4804815,2015-06-01
4804815,2015-06-22
4804815,2015-06-29
4804815,2015-07-03
4804815,2015-07-25
4804815,2015-08-05
4804815,2015-08-15
4804815,2015-08-19
4804815,2015-08-21
5185371,2015-03-08
6187103,2015-06-14
6187103,2015-07-30
3982775,2014-10-21
3982775,2015-01-31
3982775,2015-02-25
3982775,2015-03-17
3982775,2015-06-01
2774352,2014-06-02
3064671,2014-08-18
3064671,2014-11-02
3064671,2014-11-09
3064671,2014-11-24
3064671,2014-12-07
3064671,2014-12-14
3064671,2014-12-28
3064671,2014-12-31
3064671,2015-01-04
3064671,2015-01-09
3064671,2015-01-12
3064671,2015-01-17
3064671,2015-01-18
3064671,2015-01-22
3064671,2015-01-24
3064671,2015-02-26
3064671,2015-03-22
3064671,2015-03-24
3064671,2015-07-19
3064671,2015-08-03
7668077,2015-08-22
4217935,2014-12-15
4217935,2014-12-29
4217935,2015-01-03
4217935,2015-01-12
4217935,2015-01-18
4217935,2015-01-27
4217935,2015-02-06
4217935,2015-02-16
4217935,2015-02-19
4217935,2015-02-22
4217935,2015-02-23
4217935,2015-02-26
4217935,2015-03-01
4217935,2015-03-07
4217935,2015-03-15
4217935,2015-03-17
4217935,2015-03-21
4217935,2015-03-27
4217935,2015-05-03
4217935,2015-05-17
4217935,2015-05-21
4217935,2015-05-24
4217935,2015-06-01
4217935,2015-06-02
4217935,2015-06-04
4217935,2015-06-08
4217935,2015-06-27
4217935,2015-07-22
4217935,2015-07-27
4217935,2015-08-08
4217935,2015-09-03
4217935,2015-09-08
4217935,2015-09-13
653386,2014-10-20
3656220,2014-07-28
3656220,2014-08-25
3656220,2014-10-15
3656220,2014-10-21
3656220,2014-10-27
3656220,2014-11-04
3656220,2014-11-11
3656220,2014-11-17
3656220,2014-12-03
3656220,2014-12-09
3656220,2014-12-13
3656220,2014-12-18
3656220,2014-12-21
3656220,2014-12-24
3656220,2015-01-02
3656220,2015-01-05
3656220,2015-01-10
3656220,2015-01-14
3656220,2015-01-16
3656220,2015-01-27
3656220,2015-02-01
3656220,2015-02-03
3656220,2015-02-14
3656220,2015-02-16
3656220,2015-02-21
3656220,2015-03-02
3656220,2015-03-10
3656220,2015-03-29
3656220,2015-04-01
3656220,2015-04-06
3656220,2015-04-07
3656220,2015-04-11
3656220,2015-04-17
3656220,2015-04-25
3656220,2015-05-12
3656220,2015-06-02
3656220,2015-06-15
3656220,2015-06-19
3656220,2015-06-22
3656220,2015-06-26
3656220,2015-06-29
3656220,2015-07-02
3656220,2015-07-09
3656220,2015-07-11
3656220,2015-07-15
3656220,2015-07-18
3656220,2015-07-20
3656220,2015-07-26
3656220,2015-07-29
3656220,2015-08-04
3656220,2015-08-15
3656220,2015-08-24
3656220,2015-08-31
3656220,2015-09-07
6263254,2015-05-20
6263254,2015-06-02
6228696,2015-07-10
4689360,2014-12-31
4689360,2015-02-26
4689360,2015-07-20
4689360,2015-07-26
1957948,2013-11-26
1957948,2013-12-03
1957948,2014-02-07
1957948,2014-03-01
1957948,2014-03-30
1957948,2014-04-27
1957948,2014-05-12
1957948,2014-05-21
1957948,2014-06-03
1957948,2014-06-17
1957948,2014-07-03
1957948,2014-07-06
1957948,2014-07-23
1957948,2014-08-06
1957948,2014-08-18
1957948,2014-09-26
1957948,2014-10-01
1957948,2014-10-06
1957948,2014-10-19
1957948,2014-10-22
1957948,2014-11-01
1957948,2014-11-11
1957948,2014-11-17
1957948,2014-12-11
1957948,2015-02-02
1957948,2015-03-12
1957948,2015-03-19
3618990,2014-11-01
3618990,2014-12-06
3618990,2015-01-30
3618990,2015-02-05
3618990,2015-03-02
3618990,2015-05-12
3618990,2015-06-23
3618990,2015-07-08
3618990,2015-09-14
3618990,2015-09-21
4470696,2014-12-05
4470696,2014-12-09
4470696,2014-12-15
4470696,2014-12-18
4470696,2015-01-01
4470696,2015-01-03
4470696,2015-01-25
4470696,2015-01-28
4470696,2015-01-31
4470696,2015-02-05
4470696,2015-02-17
4470696,2015-02-26
4470696,2015-03-05
4470696,2015-03-09
4470696,2015-03-14
4470696,2015-03-18
4470696,2015-03-21
4470696,2015-03-24
4470696,2015-03-28
4470696,2015-04-06
4470696,2015-04-09
4470696,2015-04-12
4470696,2015-04-14
4470696,2015-04-17
4470696,2015-04-24
4470696,2015-04-27
4470696,2015-05-05
4470696,2015-05-07
4470696,2015-05-21
4470696,2015-05-26
4470696,2015-06-01
4470696,2015-06-07
4470696,2015-06-13
4470696,2015-06-20
4470696,2015-06-24
4470696,2015-06-30
4470696,2015-07-04
4470696,2015-07-06
4470696,2015-07-17
4470696,2015-07-22
4470696,2015-07-25
4470696,2015-07-28
4470696,2015-08-03
4470696,2015-08-07
4470696,2015-08-09
4470696,2015-08-12
4470696,2015-08-16
4470696,2015-09-01
4470696,2015-09-04
4470696,2015-09-14
4470696,2015-09-23
4470696,2015-09-27
847339,2012-12-28
847339,2013-01-01
847339,2013-01-27
847339,2013-04-12
847339,2013-07-09
847339,2013-08-31
847339,2013-09-10
847339,2013-09-25
847339,2013-10-01
847339,2013-11-10
847339,2013-11-19
847339,2013-12-03
847339,2013-12-15
847339,2013-12-25
847339,2013-12-31
847339,2014-01-20
847339,2014-02-01
847339,2014-07-14
847339,2014-07-29
847339,2014-08-05
847339,2014-08-10
847339,2014-08-15
847339,2014-08-30
847339,2014-09-29
847339,2014-10-05
847339,2014-10-26
847339,2015-02-18
847339,2015-03-09
847339,2015-07-08
847339,2015-07-22
7039509,2015-07-28
6251053,2015-05-13
6251053,2015-05-16
6251053,2015-06-19
6251053,2015-06-20
6251053,2015-07-15
1880385,2013-12-27
1880385,2014-01-27
1880385,2014-10-22
1880385,2014-11-07
2116349,2015-07-11
4811216,2015-01-16
4811216,2015-02-15
4811216,2015-02-20
4811216,2015-03-04
4811216,2015-03-20
4811216,2015-03-27
4811216,2015-03-30
4811216,2015-04-06
4811216,2015-04-08
4811216,2015-04-18
4811216,2015-04-27
4811216,2015-05-02
4811216,2015-05-04
4811216,2015-05-14
4811216,2015-05-23
4811216,2015-05-29
4811216,2015-06-10
4811216,2015-06-14
4811216,2015-06-26
4811216,2015-07-28
4811216,2015-08-21
4811216,2015-08-23
4811216,2015-09-16
7298110,2015-09-18
7298110,2015-09-21
7298110,2015-09-25
3721654,2015-07-05
3721654,2015-07-11
3721654,2015-08-17
3721654,2015-08-28
3721654,2015-09-01
3721654,2015-09-06
3721654,2015-09-13
3721654,2015-09-30
5079787,2015-01-23
5079787,2015-01-25
5079787,2015-02-02
5079787,2015-02-08
5079787,2015-02-16
5079787,2015-02-19
5079787,2015-02-21
5079787,2015-03-01
5079787,2015-03-11
5079787,2015-03-14
5079787,2015-03-21
5079787,2015-03-22
5079787,2015-03-25
5079787,2015-03-29
5079787,2015-03-31
5079787,2015-04-06
5079787,2015-04-13
5079787,2015-04-26
5079787,2015-05-04
5079787,2015-05-11
5079787,2015-05-29
5079787,2015-06-03
5079787,2015-06-08
5079787,2015-06-15
5079787,2015-07-05
5079787,2015-07-11
5079787,2015-07-26
5079787,2015-07-31
5079787,2015-08-12
5079787,2015-08-16
5079787,2015-08-26
5079787,2015-09-08
5079787,2015-09-13
5079787,2015-09-16
5079787,2015-09-21
5079787,2015-09-27
5096866,2015-07-18
